Date;Time;Comment;PackIndex;OrderSymbol;OrderOpenPrice;OrderComment;OrderMagicNumber;OrderTicketNumber;OrderProfitPips;OrderTargetProfitPips;PackID;PackProfitPips;PackTargetProfitPips
2015/11/26;1:50:52;AfterPackClose;5;EURJPY;130.33300000;2_11111;11111;89649849;-8.15000000;10;268949525;-122.39000000;25
2015/11/26;1:50:52;AfterPackClose;5;GBPCAD;2.01196000;2_11111;11111;89649847;-91.74000000;10;268949525;-122.39000000;25
2015/11/26;1:50:52;AfterPackClose;5;NZDCHF;0.67178000;1_11111;11111;89649829;-22.50000000;5;268949525;-122.39000000;25
2015/11/26;1:50:52;AfterPackClose;6;EURNZD;1.61408000;2_11111;11111;89649840;122.87000000;10;268893989;-39.48000000;30
2015/11/26;1:50:52;AfterPackClose;6;CHFJPY;120.07800000;1_11111;11111;89649836;-8.97000000;5;268893989;-39.48000000;30
2015/11/26;1:50:52;AfterPackClose;6;GBPCAD;2.00943000;3_11111;11111;89594313;-153.38000000;15;268893989;-39.48000000;30
2015/11/26;1:50:52;AfterPackClose;7;USDJPY;122.70200000;3_11111;11111;89594317;-10.59000000;15;268782926;-345.57000000;35
2015/11/26;1:50:52;AfterPackClose;7;GBPCHF;1.54363000;2_11111;11111;89594309;-201.55000000;10;268782926;-345.57000000;35
2015/11/26;1:50:52;AfterPackClose;7;EURNZD;1.61440000;2_11111;11111;89594300;-133.43000000;10;268782926;-345.57000000;35
2015/11/26;1:50:52;AfterPackClose;8;NZDJPY;80.78600000;2_11111;11111;89594310;-128.76000000;10;268782895;-241.91000000;25
2015/11/26;1:50:52;AfterPackClose;8;GBPCAD;2.00956000;2_11111;11111;89594308;-143.61000000;10;268782895;-241.91000000;25
2015/11/26;1:50:52;AfterPackClose;8;EURAUD;1.46401000;1_11111;11111;89594277;30.46000000;5;268782895;-241.91000000;25
2015/11/26;1:50:52;AfterPackClose;9;AUDJPY;89.04300000;1_11111;11111;89649835;-48.08000000;5;179299669;-34.47000000;10
2015/11/26;1:50:52;AfterPackClose;9;EURGBP;0.70223000;1_11111;11111;89649834;13.61000000;5;179299669;-34.47000000;10
2015/11/26;1:50:52;AfterPackClose;10;EURJPY;130.40400000;3_11111;11111;89594321;-66.01000000;15;179188637;-117.88000000;30
2015/11/26;1:50:52;AfterPackClose;10;GBPCHF;1.54581000;3_11111;11111;89594316;-51.87000000;15;179188637;-117.88000000;30
2015/11/26;1:50:52;AfterPackClose;11;NZDJPY;80.78600000;2_11111;11111;89594307;-128.76000000;10;179188581;-249.06000000;15
2015/11/26;1:50:52;AfterPackClose;11;GBPCAD;2.00987000;1_11111;11111;89594274;-120.30000000;5;179188581;-249.06000000;15
2015/11/26;1:50:52;AfterPackClose;12;GBPJPY;185.66000000;1_11111;11111;89649828;-90.46000000;5;89649828;-90.46000000;5
2015/11/26;1:50:52;AfterPackClose;13;AUDJPY;89.10500000;2_11111;11111;89594302;-98.61000000;10;89594302;-98.61000000;10
2015/11/26;2:15:49;BeforePackClose;0;CADJPY;92.34200000;3_11111;11111;89649866;-92.14000000;15;358599434;-157.15000000;55
2015/11/26;2:15:49;BeforePackClose;0;USDCHF;1.02131000;3_11111;11111;89649864;-42.09000000;15;358599434;-157.15000000;55
2015/11/26;2:15:49;BeforePackClose;0;AUDNZD;1.10262000;3_11111;11111;89649860;76.92000000;15;358599434;-157.15000000;55
2015/11/26;2:15:49;BeforePackClose;0;EURGBP;0.70190000;2_11111;11111;89649844;-99.84000000;10;358599434;-157.15000000;55
2015/11/26;2:15:49;BeforePackClose;1;AUDCAD;0.96393000;3_11111;11111;89649867;-99.28000000;15;358599434;-187.70000000;55
2015/11/26;2:15:49;BeforePackClose;1;USDJPY;122.71500000;3_11111;11111;89649865;-63.60000000;15;358599434;-187.70000000;55
2015/11/26;2:15:49;BeforePackClose;1;EURGBP;0.70236000;3_11111;11111;89649863;4.54000000;15;358599434;-187.70000000;55
2015/11/26;2:15:49;BeforePackClose;1;NZDCHF;0.67180000;2_11111;11111;89649839;-29.36000000;10;358599434;-187.70000000;55
2015/11/26;2:15:49;BeforePackClose;2;AUDNZD;1.10201000;3_11111;11111;89649859;-136.79000000;15;358599389;-382.23000000;45
2015/11/26;2:15:49;BeforePackClose;2;EURCAD;1.41156000;3_11111;11111;89649858;-100.78000000;15;358599389;-382.23000000;45
2015/11/26;2:15:49;BeforePackClose;2;USDCHF;1.02173000;2_11111;11111;89649841;-16.64000000;10;358599389;-382.23000000;45
2015/11/26;2:15:49;BeforePackClose;2;GBPJPY;185.66100000;1_11111;11111;89649831;-128.02000000;5;358599389;-382.23000000;45
2015/11/26;2:15:49;BeforePackClose;3;EURNZD;1.61408000;2_11111;11111;89649846;122.28000000;10;358543838;40.90000000;40
2015/11/26;2:15:49;BeforePackClose;3;CADJPY;92.27000000;2_11111;11111;89649843;8.15000000;10;358543838;40.90000000;40
2015/11/26;2:15:49;BeforePackClose;3;GBPCHF;1.54497000;1_11111;11111;89649830;-67.53000000;5;358543838;40.90000000;40
2015/11/26;2:15:49;BeforePackClose;3;AUDUSD;0.72601000;3_11111;11111;89594319;-22.00000000;15;358543838;40.90000000;40
2015/11/26;2:15:49;BeforePackClose;4;EURJPY;130.33800000;3_11111;11111;89649862;-22.02000000;15;358543871;-150.35000000;50
2015/11/26;2:15:49;BeforePackClose;4;NZDCAD;0.87441000;3_11111;11111;89649861;1.50000000;15;358543871;-150.35000000;50
2015/11/26;2:15:49;BeforePackClose;4;GBPUSD;1.51292000;2_11111;11111;89649842;-30.00000000;10;358543871;-150.35000000;50
2015/11/26;2:15:49;BeforePackClose;4;AUDCHF;0.74072000;2_11111;11111;89594306;-99.83000000;10;358543871;-150.35000000;50
2015/11/26;2:15:49;BeforePackClose;5;EURJPY;130.33300000;2_11111;11111;89649849;-17.94000000;10;268949525;-130.50000000;25
2015/11/26;2:15:49;BeforePackClose;5;GBPCAD;2.01196000;2_11111;11111;89649847;-81.24000000;10;268949525;-130.50000000;25
2015/11/26;2:15:49;BeforePackClose;5;NZDCHF;0.67178000;1_11111;11111;89649829;-31.32000000;5;268949525;-130.50000000;25
2015/11/26;2:15:49;BeforePackClose;6;EURNZD;1.61408000;2_11111;11111;89649840;122.28000000;10;268893989;-14.34000000;30
2015/11/26;2:15:49;BeforePackClose;6;CHFJPY;120.07800000;1_11111;11111;89649836;13.05000000;5;268893989;-14.34000000;30
2015/11/26;2:15:49;BeforePackClose;6;GBPCAD;2.00943000;3_11111;11111;89594313;-149.67000000;15;268893989;-14.34000000;30
2015/11/26;2:15:49;BeforePackClose;7;USDJPY;122.70200000;3_11111;11111;89594317;42.40000000;15;268782926;-284.51000000;35
2015/11/26;2:15:49;BeforePackClose;7;GBPCHF;1.54363000;2_11111;11111;89594309;-198.68000000;10;268782926;-284.51000000;35
2015/11/26;2:15:49;BeforePackClose;7;EURNZD;1.61440000;2_11111;11111;89594300;-128.23000000;10;268782926;-284.51000000;35
2015/11/26;2:15:49;BeforePackClose;8;NZDJPY;80.78600000;2_11111;11111;89594310;-132.91000000;10;268782895;-286.59000000;25
2015/11/26;2:15:49;BeforePackClose;8;GBPCAD;2.00956000;2_11111;11111;89594308;-139.89000000;10;268782895;-286.59000000;25
2015/11/26;2:15:49;BeforePackClose;8;EURAUD;1.46401000;1_11111;11111;89594277;-13.79000000;5;268782895;-286.59000000;25
2015/11/26;2:15:49;BeforePackClose;9;AUDJPY;89.04300000;1_11111;11111;89649835;-23.65000000;5;179299669;0.56000000;10
2015/11/26;2:15:49;BeforePackClose;9;EURGBP;0.70223000;1_11111;11111;89649834;24.21000000;5;179299669;0.56000000;10
2015/11/26;2:15:49;BeforePackClose;10;EURJPY;130.40400000;3_11111;11111;89594321;-75.84000000;15;179188637;-129.68000000;30
2015/11/26;2:15:49;BeforePackClose;10;GBPCHF;1.54581000;3_11111;11111;89594316;-53.84000000;15;179188637;-129.68000000;30
2015/11/26;2:15:49;BeforePackClose;11;NZDJPY;80.78600000;2_11111;11111;89594307;-132.91000000;10;179188581;-249.49000000;15
2015/11/26;2:15:49;BeforePackClose;11;GBPCAD;2.00987000;1_11111;11111;89594274;-116.58000000;5;179188581;-249.49000000;15
2015/11/26;2:15:49;BeforePackClose;12;GBPJPY;185.66000000;1_11111;11111;89649828;-127.20000000;5;89649828;-127.20000000;5
2015/11/26;2:15:49;BeforePackClose;13;AUDJPY;89.10500000;2_11111;11111;89594302;-74.21000000;10;89594302;-74.21000000;10
2015/11/26;2:15:49;AfterPackClose;0;CADJPY;92.34200000;3_11111;11111;89649866;-95.41000000;15;358599434;-159.63000000;55
2015/11/26;2:15:49;AfterPackClose;0;USDCHF;1.02131000;3_11111;11111;89649864;-35.24000000;15;358599434;-159.63000000;55
2015/11/26;2:15:49;AfterPackClose;0;AUDNZD;1.10262000;3_11111;11111;89649860;76.92000000;15;358599434;-159.63000000;55
2015/11/26;2:15:49;AfterPackClose;0;EURGBP;0.70190000;2_11111;11111;89649844;-105.90000000;10;358599434;-159.63000000;55
2015/11/26;2:15:49;AfterPackClose;1;AUDCAD;0.96393000;3_11111;11111;89649867;-99.28000000;15;358599434;-182.76000000;55
2015/11/26;2:15:49;AfterPackClose;1;USDJPY;122.71500000;3_11111;11111;89649865;-70.13000000;15;358599434;-182.76000000;55
2015/11/26;2:15:49;AfterPackClose;1;EURGBP;0.70236000;3_11111;11111;89649863;12.10000000;15;358599434;-182.76000000;55
2015/11/26;2:15:49;AfterPackClose;1;NZDCHF;0.67180000;2_11111;11111;89649839;-25.45000000;10;358599434;-182.76000000;55
2015/11/26;2:15:49;AfterPackClose;2;AUDNZD;1.10201000;3_11111;11111;89649859;-136.79000000;15;358599389;-405.56000000;45
2015/11/26;2:15:49;AfterPackClose;2;EURCAD;1.41156000;3_11111;11111;89649858;-106.80000000;15;358599389;-405.56000000;45
2015/11/26;2:15:49;AfterPackClose;2;USDCHF;1.02173000;2_11111;11111;89649841;-27.41000000;10;358599389;-405.56000000;45
2015/11/26;2:15:49;AfterPackClose;2;GBPJPY;185.66100000;1_11111;11111;89649831;-134.56000000;5;358599389;-405.56000000;45
2015/11/26;2:15:49;AfterPackClose;3;EURJPY;130.33800000;3_11111;11111;89649862;-20.39000000;15;358543871;-141.83000000;50
2015/11/26;2:15:49;AfterPackClose;3;NZDCAD;0.87441000;3_11111;11111;89649861;1.50000000;15;358543871;-141.83000000;50
2015/11/26;2:15:49;AfterPackClose;3;GBPUSD;1.51292000;2_11111;11111;89649842;-28.00000000;10;358543871;-141.83000000;50
2015/11/26;2:15:49;AfterPackClose;3;AUDCHF;0.74072000;2_11111;11111;89594306;-94.94000000;10;358543871;-141.83000000;50
2015/11/26;2:15:49;AfterPackClose;4;EURJPY;130.33300000;2_11111;11111;89649849;-16.31000000;10;268949525;-124.96000000;25
2015/11/26;2:15:49;AfterPackClose;4;GBPCAD;2.01196000;2_11111;11111;89649847;-81.24000000;10;268949525;-124.96000000;25
2015/11/26;2:15:49;AfterPackClose;4;NZDCHF;0.67178000;1_11111;11111;89649829;-27.41000000;5;268949525;-124.96000000;25
2015/11/26;2:15:49;AfterPackClose;5;EURNZD;1.61408000;2_11111;11111;89649840;129.51000000;10;268893989;-11.19000000;30
2015/11/26;2:15:49;AfterPackClose;5;CHFJPY;120.07800000;1_11111;11111;89649836;8.97000000;5;268893989;-11.19000000;30
2015/11/26;2:15:49;AfterPackClose;5;GBPCAD;2.00943000;3_11111;11111;89594313;-149.67000000;15;268893989;-11.19000000;30
2015/11/26;2:15:49;AfterPackClose;6;USDJPY;122.70200000;3_11111;11111;89594317;48.11000000;15;268782926;-270.06000000;35
2015/11/26;2:15:49;AfterPackClose;6;GBPCHF;1.54363000;2_11111;11111;89594309;-184.02000000;10;268782926;-270.06000000;35
2015/11/26;2:15:49;AfterPackClose;6;EURNZD;1.61440000;2_11111;11111;89594300;-134.15000000;10;268782926;-270.06000000;35
2015/11/26;2:15:49;AfterPackClose;7;NZDJPY;80.78600000;2_11111;11111;89594310;-137.00000000;10;268782895;-283.42000000;25
2015/11/26;2:15:49;AfterPackClose;7;GBPCAD;2.00956000;2_11111;11111;89594308;-139.89000000;10;268782895;-283.42000000;25
2015/11/26;2:15:49;AfterPackClose;7;EURAUD;1.46401000;1_11111;11111;89594277;-6.53000000;5;268782895;-283.42000000;25
2015/11/26;2:15:49;AfterPackClose;8;AUDJPY;89.04300000;1_11111;11111;89649835;-27.73000000;5;179299669;4.03000000;10
2015/11/26;2:15:49;AfterPackClose;8;EURGBP;0.70223000;1_11111;11111;89649834;31.76000000;5;179299669;4.03000000;10
2015/11/26;2:15:49;AfterPackClose;9;EURJPY;130.40400000;3_11111;11111;89594321;-74.21000000;15;179188637;-141.76000000;30
2015/11/26;2:15:49;AfterPackClose;9;GBPCHF;1.54581000;3_11111;11111;89594316;-67.55000000;15;179188637;-141.76000000;30
2015/11/26;2:15:49;AfterPackClose;10;NZDJPY;80.78600000;2_11111;11111;89594307;-137.00000000;10;179188581;-253.58000000;15
2015/11/26;2:15:49;AfterPackClose;10;GBPCAD;2.00987000;1_11111;11111;89594274;-116.58000000;5;179188581;-253.58000000;15
2015/11/26;2:15:49;AfterPackClose;11;GBPJPY;185.66000000;1_11111;11111;89649828;-133.74000000;5;89649828;-133.74000000;5
2015/11/26;2:15:49;AfterPackClose;12;AUDJPY;89.10500000;2_11111;11111;89594302;-78.29000000;10;89594302;-78.29000000;10
2015/11/26;2:16:47;BeforePackClose;0;CADJPY;92.34200000;3_11111;11111;89649866;-91.32000000;15;358599434;-168.35000000;55
2015/11/26;2:16:47;BeforePackClose;0;USDCHF;1.02131000;3_11111;11111;89649864;-36.21000000;15;358599434;-168.35000000;55
2015/11/26;2:16:47;BeforePackClose;0;AUDNZD;1.10262000;3_11111;11111;89649860;80.19000000;15;358599434;-168.35000000;55
2015/11/26;2:16:47;BeforePackClose;0;EURGBP;0.70190000;2_11111;11111;89649844;-121.01000000;10;358599434;-168.35000000;55
2015/11/26;2:16:47;BeforePackClose;1;AUDCAD;0.96393000;3_11111;11111;89649867;-90.25000000;15;358599434;-141.23000000;55
2015/11/26;2:16:47;BeforePackClose;1;USDJPY;122.71500000;3_11111;11111;89649865;-59.52000000;15;358599434;-141.23000000;55
2015/11/26;2:16:47;BeforePackClose;1;EURGBP;0.70236000;3_11111;11111;89649863;24.20000000;15;358599434;-141.23000000;55
2015/11/26;2:16:47;BeforePackClose;1;NZDCHF;0.67180000;2_11111;11111;89649839;-15.66000000;10;358599434;-141.23000000;55
2015/11/26;2:16:47;BeforePackClose;2;AUDNZD;1.10201000;3_11111;11111;89649859;-142.02000000;15;358599389;-420.19000000;45
2015/11/26;2:16:47;BeforePackClose;2;EURCAD;1.41156000;3_11111;11111;89649858;-105.30000000;15;358599389;-420.19000000;45
2015/11/26;2:16:47;BeforePackClose;2;USDCHF;1.02173000;2_11111;11111;89649841;-24.47000000;10;358599389;-420.19000000;45
2015/11/26;2:16:47;BeforePackClose;2;GBPJPY;185.66100000;1_11111;11111;89649831;-148.40000000;5;358599389;-420.19000000;45
2015/11/26;2:16:47;BeforePackClose;3;EURJPY;130.33800000;3_11111;11111;89649862;-16.30000000;15;358543871;-149.15000000;50
2015/11/26;2:16:47;BeforePackClose;3;NZDCAD;0.87441000;3_11111;11111;89649861;11.28000000;15;358543871;-149.15000000;50
2015/11/26;2:16:47;BeforePackClose;3;GBPUSD;1.51292000;2_11111;11111;89649842;-58.00000000;10;358543871;-149.15000000;50
2015/11/26;2:16:47;BeforePackClose;3;AUDCHF;0.74072000;2_11111;11111;89594306;-86.13000000;10;358543871;-149.15000000;50
2015/11/26;2:16:47;BeforePackClose;4;EURJPY;130.33300000;2_11111;11111;89649849;-12.23000000;10;268949525;-125.37000000;25
2015/11/26;2:16:47;BeforePackClose;4;GBPCAD;2.01196000;2_11111;11111;89649847;-95.53000000;10;268949525;-125.37000000;25
2015/11/26;2:16:47;BeforePackClose;4;NZDCHF;0.67178000;1_11111;11111;89649829;-17.61000000;5;268949525;-125.37000000;25
2015/11/26;2:16:47;BeforePackClose;5;EURNZD;1.61408000;2_11111;11111;89649840;138.04000000;10;268893989;12.57000000;30
2015/11/26;2:16:47;BeforePackClose;5;CHFJPY;120.07800000;1_11111;11111;89649836;1.63000000;5;268893989;12.57000000;30
2015/11/26;2:16:47;BeforePackClose;5;GBPCAD;2.00943000;3_11111;11111;89594313;-127.10000000;15;268893989;12.57000000;30
2015/11/26;2:16:47;BeforePackClose;6;USDJPY;122.70200000;3_11111;11111;89594317;38.32000000;15;268782926;-266.22000000;35
2015/11/26;2:16:47;BeforePackClose;6;GBPCHF;1.54363000;2_11111;11111;89594309;-158.57000000;10;268782926;-266.22000000;35
2015/11/26;2:16:47;BeforePackClose;6;EURNZD;1.61440000;2_11111;11111;89594300;-145.97000000;10;268782926;-266.22000000;35
2015/11/26;2:16:47;BeforePackClose;7;NZDJPY;80.78600000;2_11111;11111;89594310;-141.88000000;10;268782895;-259.20000000;25
2015/11/26;2:16:47;BeforePackClose;7;GBPCAD;2.00956000;2_11111;11111;89594308;-117.32000000;10;268782895;-259.20000000;25
2015/11/26;2:16:47;BeforePackClose;7;EURAUD;1.46401000;1_11111;11111;89594277;0.00000000;5;268782895;-259.20000000;25
2015/11/26;2:16:47;BeforePackClose;8;AUDJPY;89.04300000;1_11111;11111;89649835;-31.80000000;5;179299669;12.06000000;10
2015/11/26;2:16:47;BeforePackClose;8;EURGBP;0.70223000;1_11111;11111;89649834;43.86000000;5;179299669;12.06000000;10
2015/11/26;2:16:47;BeforePackClose;9;EURJPY;130.40400000;3_11111;11111;89594321;-70.12000000;15;179188637;-163.12000000;30
2015/11/26;2:16:47;BeforePackClose;9;GBPCHF;1.54581000;3_11111;11111;89594316;-93.00000000;15;179188637;-163.12000000;30
2015/11/26;2:16:47;BeforePackClose;10;NZDJPY;80.78600000;2_11111;11111;89594307;-141.88000000;10;179188581;-235.89000000;15
2015/11/26;2:16:47;BeforePackClose;10;GBPCAD;2.00987000;1_11111;11111;89594274;-94.01000000;5;179188581;-235.89000000;15
2015/11/26;2:16:47;BeforePackClose;11;GBPJPY;185.66000000;1_11111;11111;89649828;-147.58000000;5;89649828;-147.58000000;5
2015/11/26;2:16:47;BeforePackClose;12;AUDJPY;89.10500000;2_11111;11111;89594302;-82.36000000;10;89594302;-82.36000000;10
2015/11/26;2:16:48;AfterPackClose;0;CADJPY;92.34200000;3_11111;11111;89649866;-91.32000000;15;358599434;-168.35000000;55
2015/11/26;2:16:48;AfterPackClose;0;USDCHF;1.02131000;3_11111;11111;89649864;-36.21000000;15;358599434;-168.35000000;55
2015/11/26;2:16:48;AfterPackClose;0;AUDNZD;1.10262000;3_11111;11111;89649860;80.19000000;15;358599434;-168.35000000;55
2015/11/26;2:16:48;AfterPackClose;0;EURGBP;0.70190000;2_11111;11111;89649844;-121.01000000;10;358599434;-168.35000000;55
2015/11/26;2:16:48;AfterPackClose;1;AUDCAD;0.96393000;3_11111;11111;89649867;-90.25000000;15;358599434;-141.23000000;55
2015/11/26;2:16:48;AfterPackClose;1;USDJPY;122.71500000;3_11111;11111;89649865;-59.52000000;15;358599434;-141.23000000;55
2015/11/26;2:16:48;AfterPackClose;1;EURGBP;0.70236000;3_11111;11111;89649863;24.20000000;15;358599434;-141.23000000;55
2015/11/26;2:16:48;AfterPackClose;1;NZDCHF;0.67180000;2_11111;11111;89649839;-15.66000000;10;358599434;-141.23000000;55
2015/11/26;2:16:48;AfterPackClose;2;AUDNZD;1.10201000;3_11111;11111;89649859;-142.02000000;15;358599389;-420.19000000;45
2015/11/26;2:16:48;AfterPackClose;2;EURCAD;1.41156000;3_11111;11111;89649858;-105.30000000;15;358599389;-420.19000000;45
2015/11/26;2:16:48;AfterPackClose;2;USDCHF;1.02173000;2_11111;11111;89649841;-24.47000000;10;358599389;-420.19000000;45
2015/11/26;2:16:48;AfterPackClose;2;GBPJPY;185.66100000;1_11111;11111;89649831;-148.40000000;5;358599389;-420.19000000;45
2015/11/26;2:16:48;AfterPackClose;3;EURJPY;130.33800000;3_11111;11111;89649862;-16.30000000;15;358543871;-148.15000000;50
2015/11/26;2:16:48;AfterPackClose;3;NZDCAD;0.87441000;3_11111;11111;89649861;11.28000000;15;358543871;-148.15000000;50
2015/11/26;2:16:48;AfterPackClose;3;GBPUSD;1.51292000;2_11111;11111;89649842;-57.00000000;10;358543871;-148.15000000;50
2015/11/26;2:16:48;AfterPackClose;3;AUDCHF;0.74072000;2_11111;11111;89594306;-86.13000000;10;358543871;-148.15000000;50
2015/11/26;2:16:48;AfterPackClose;4;EURJPY;130.33300000;2_11111;11111;89649849;-12.23000000;10;268949525;-125.37000000;25
2015/11/26;2:16:48;AfterPackClose;4;GBPCAD;2.01196000;2_11111;11111;89649847;-95.53000000;10;268949525;-125.37000000;25
2015/11/26;2:16:48;AfterPackClose;4;NZDCHF;0.67178000;1_11111;11111;89649829;-17.61000000;5;268949525;-125.37000000;25
2015/11/26;2:16:48;AfterPackClose;5;EURNZD;1.61408000;2_11111;11111;89649840;138.04000000;10;268893989;12.57000000;30
2015/11/26;2:16:48;AfterPackClose;5;CHFJPY;120.07800000;1_11111;11111;89649836;1.63000000;5;268893989;12.57000000;30
2015/11/26;2:16:48;AfterPackClose;5;GBPCAD;2.00943000;3_11111;11111;89594313;-127.10000000;15;268893989;12.57000000;30
2015/11/26;2:16:48;AfterPackClose;6;USDJPY;122.70200000;3_11111;11111;89594317;38.32000000;15;268782926;-266.22000000;35
2015/11/26;2:16:48;AfterPackClose;6;GBPCHF;1.54363000;2_11111;11111;89594309;-158.57000000;10;268782926;-266.22000000;35
2015/11/26;2:16:48;AfterPackClose;6;EURNZD;1.61440000;2_11111;11111;89594300;-145.97000000;10;268782926;-266.22000000;35
2015/11/26;2:16:48;AfterPackClose;7;NZDJPY;80.78600000;2_11111;11111;89594310;-141.88000000;10;268782895;-260.66000000;25
2015/11/26;2:16:48;AfterPackClose;7;GBPCAD;2.00956000;2_11111;11111;89594308;-117.32000000;10;268782895;-260.66000000;25
2015/11/26;2:16:48;AfterPackClose;7;EURAUD;1.46401000;1_11111;11111;89594277;-1.46000000;5;268782895;-260.66000000;25
2015/11/26;2:16:48;AfterPackClose;8;EURJPY;130.40400000;3_11111;11111;89594321;-70.12000000;15;179188637;-162.14000000;30
2015/11/26;2:16:48;AfterPackClose;8;GBPCHF;1.54581000;3_11111;11111;89594316;-92.02000000;15;179188637;-162.14000000;30
2015/11/26;2:16:48;AfterPackClose;9;NZDJPY;80.78600000;2_11111;11111;89594307;-141.88000000;10;179188581;-235.89000000;15
2015/11/26;2:16:48;AfterPackClose;9;GBPCAD;2.00987000;1_11111;11111;89594274;-94.01000000;5;179188581;-235.89000000;15
2015/11/26;2:16:48;AfterPackClose;10;GBPJPY;185.66000000;1_11111;11111;89649828;-147.58000000;5;89649828;-147.58000000;5
2015/11/26;2:16:48;AfterPackClose;11;AUDJPY;89.10500000;2_11111;11111;89594302;-81.54000000;10;89594302;-81.54000000;10
2015/11/26;2:30:10;BeforePackClose;0;CADJPY;92.34200000;3_11111;11111;89649866;-107.63000000;15;358599434;-377.46000000;55
2015/11/26;2:30:10;BeforePackClose;0;USDCHF;1.02131000;3_11111;11111;89649864;-47.95000000;15;358599434;-377.46000000;55
2015/11/26;2:30:10;BeforePackClose;0;AUDNZD;1.10262000;3_11111;11111;89649860;-117.52000000;15;358599434;-377.46000000;55
2015/11/26;2:30:10;BeforePackClose;0;EURGBP;0.70190000;2_11111;11111;89649844;-104.36000000;10;358599434;-377.46000000;55
2015/11/26;2:30:10;BeforePackClose;1;AUDCAD;0.96393000;3_11111;11111;89649867;109.77000000;15;358599434;90.88000000;55
2015/11/26;2:30:10;BeforePackClose;1;USDJPY;122.71500000;3_11111;11111;89649865;-51.36000000;15;358599434;90.88000000;55
2015/11/26;2:30:10;BeforePackClose;1;EURGBP;0.70236000;3_11111;11111;89649863;6.05000000;15;358599434;90.88000000;55
2015/11/26;2:30:10;BeforePackClose;1;NZDCHF;0.67180000;2_11111;11111;89649839;26.42000000;10;358599434;90.88000000;55
2015/11/26;2:30:10;BeforePackClose;2;AUDNZD;1.10201000;3_11111;11111;89649859;-43.36000000;15;358599389;-324.53000000;45
2015/11/26;2:30:10;BeforePackClose;2;EURCAD;1.41156000;3_11111;11111;89649858;-113.54000000;15;358599389;-324.53000000;45
2015/11/26;2:30:10;BeforePackClose;2;USDCHF;1.02173000;2_11111;11111;89649841;-17.62000000;10;358599389;-324.53000000;45
2015/11/26;2:30:10;BeforePackClose;2;GBPJPY;185.66100000;1_11111;11111;89649831;-150.01000000;5;358599389;-324.53000000;45
2015/11/26;2:30:10;BeforePackClose;3;EURJPY;130.33800000;3_11111;11111;89649862;-30.98000000;15;358543871;47.32000000;50
2015/11/26;2:30:10;BeforePackClose;3;NZDCAD;0.87441000;3_11111;11111;89649861;36.84000000;15;358543871;47.32000000;50
2015/11/26;2:30:10;BeforePackClose;3;GBPUSD;1.51292000;2_11111;11111;89649842;-75.00000000;10;358543871;47.32000000;50
2015/11/26;2:30:10;BeforePackClose;3;AUDCHF;0.74072000;2_11111;11111;89594306;116.46000000;10;358543871;47.32000000;50
2015/11/26;2:30:10;BeforePackClose;4;EURJPY;130.33300000;2_11111;11111;89649849;-26.90000000;10;268949525;-84.40000000;25
2015/11/26;2:30:10;BeforePackClose;4;GBPCAD;2.01196000;2_11111;11111;89649847;-81.96000000;10;268949525;-84.40000000;25
2015/11/26;2:30:10;BeforePackClose;4;NZDCHF;0.67178000;1_11111;11111;89649829;24.46000000;5;268949525;-84.40000000;25
2015/11/26;2:30:10;BeforePackClose;5;EURNZD;1.61408000;2_11111;11111;89649840;168.72000000;10;268893989;-5.71000000;30
2015/11/26;2:30:10;BeforePackClose;5;CHFJPY;120.07800000;1_11111;11111;89649836;0.00000000;5;268893989;-5.71000000;30
2015/11/26;2:30:10;BeforePackClose;5;GBPCAD;2.00943000;3_11111;11111;89594313;-174.43000000;15;268893989;-5.71000000;30
2015/11/26;2:30:10;BeforePackClose;6;USDJPY;122.70200000;3_11111;11111;89594317;28.53000000;15;268782926;-413.49000000;35
2015/11/26;2:30:10;BeforePackClose;6;GBPCHF;1.54363000;2_11111;11111;89594309;-165.40000000;10;268782926;-413.49000000;35
2015/11/26;2:30:10;BeforePackClose;6;EURNZD;1.61440000;2_11111;11111;89594300;-276.62000000;10;268782926;-413.49000000;35
2015/11/26;2:30:10;BeforePackClose;7;NZDJPY;80.78600000;2_11111;11111;89594310;-227.48000000;10;268782895;-91.99000000;25
2015/11/26;2:30:10;BeforePackClose;7;GBPCAD;2.00956000;2_11111;11111;89594308;-164.66000000;10;268782895;-91.99000000;25
2015/11/26;2:30:10;BeforePackClose;7;EURAUD;1.46401000;1_11111;11111;89594277;300.15000000;5;268782895;-91.99000000;25
2015/11/26;2:30:10;BeforePackClose;8;EURJPY;130.40400000;3_11111;11111;89594321;-84.79000000;15;179188637;-176.80000000;30
2015/11/26;2:30:10;BeforePackClose;8;GBPCHF;1.54581000;3_11111;11111;89594316;-92.01000000;15;179188637;-176.80000000;30
2015/11/26;2:30:10;BeforePackClose;9;NZDJPY;80.78600000;2_11111;11111;89594307;-227.48000000;10;179188581;-368.83000000;15
2015/11/26;2:30:10;BeforePackClose;9;GBPCAD;2.00987000;1_11111;11111;89594274;-141.35000000;5;179188581;-368.83000000;15
2015/11/26;2:30:10;BeforePackClose;10;GBPJPY;185.66000000;1_11111;11111;89649828;-149.20000000;5;89649828;-149.20000000;5
2015/11/26;2:30:10;BeforePackClose;11;AUDJPY;89.10500000;2_11111;11111;89594302;-354.66000000;10;89594302;-354.66000000;10
